id,name,acronym,graph_id,rgb_triplet,structure_id_path,structure_set_ids
87,"Paraventricular hypothalamic nucleus, parvicellular division, medial parvicellular part, dorsal zone,PVHmpd","['parvicellular division', 'medial parvicellular part', 'dorsal zone', 'PVHmpd']",1,"[255, 93, 80]","[997, 8, 343, 1129, 1097, 157, 38, 94, 87]",[12]
110,"Paraventricular hypothalamic nucleus, parvicellular division, periventricular part,PVHpv","['parvicellular division', 'periventricular part', 'PVHpv']",1,"[255, 93, 80]","[997, 8, 343, 1129, 1097, 157, 38, 94, 110]",[12]
30,"Periventricular hypothalamic nucleus, anterior part,PVa","['anterior part', 'PVa']",1,"[255, 93, 80]","[997, 8, 343, 1129, 1097, 157, 30]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189]"
118,"Periventricular hypothalamic nucleus, intermediate part,PVi","['intermediate part', 'PVi']",1,"[255, 93, 80]","[997, 8, 343, 1129, 1097, 157, 118]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189]"
223,"Arcuate hypothalamic nucleus,ARH",['ARH'],1,"[255, 93, 80]","[997, 8, 343, 1129, 1097, 157, 223]","[112905828, 691663206, 687527945, 10, 12, 688152364, 184527634, 167587189, 114512891]"
141,"Periventricular region,PVR",['PVR'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141]","[3, 112905828, 691663206, 12, 184527634, 114512891]"
72,"Anterodorsal preoptic nucleus,ADP",['ADP'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 72]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
80,"Anterior hypothalamic area,AHA",['AHA'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 80]",[]
263,"Anteroventral preoptic nucleus,AVP",['AVP'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 263]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189]"
272,"Anteroventral periventricular nucleus,AVPV",['AVPV'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 272]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
830,"Dorsomedial nucleus of the hypothalamus,DMH",['DMH'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 830]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
668,"Dorsomedial nucleus of the hypothalamus, anterior part,DMHa","['anterior part', 'DMHa']",1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 830, 668]",[12]
676,"Dorsomedial nucleus of the hypothalamus, posterior part,DMHp","['posterior part', 'DMHp']",1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 830, 676]",[12]
684,"Dorsomedial nucleus of the hypothalamus, ventral part,DMHv","['ventral part', 'DMHv']",1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 830, 684]",[12]
452,"Median preoptic nucleus,MEPO",['MEPO'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 452]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189]"
523,"Medial preoptic area,MPO",['MPO'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 523]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
763,"Vascular organ of the lamina terminalis,OV",['OV'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 763]","[112905828, 691663206, 687527945, 688152364, 184527634, 167587189]"
914,"Posterodorsal preoptic nucleus,PD",['PD'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 914]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189]"
1109,"Parastrial nucleus,PS",['PS'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 1109]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189]"
1124,"Suprachiasmatic preoptic nucleus,PSCH",['PSCH'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 1124]",[]
126,"Periventricular hypothalamic nucleus, posterior part,PVp","['posterior part', 'PVp']",1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 126]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
133,"Periventricular hypothalamic nucleus, preoptic part,PVpo","['preoptic part', 'PVpo']",1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 133]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189]"
347,"Subparaventricular zone,SBPV",['SBPV'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 347]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
286,"Suprachiasmatic nucleus,SCH",['SCH'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 286]","[112905828, 691663206, 687527945, 10, 12, 688152364, 184527634, 167587189, 114512891]"
338,"Subfornical organ,SFO",['SFO'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 338]","[691663206, 687527945, 688152364, 184527634, 167587189]"
576073699,"Ventromedial preoptic nucleus,VMPO",['VMPO'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 576073699]","[112905828, 691663206, 688152364, 184527634, 167587189]"
689,"Ventrolateral preoptic nucleus,VLPO",['VLPO'],1,"[255, 85, 71]","[997, 8, 343, 1129, 1097, 141, 689]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189]"
467,"Hypothalamic medial zone,MEZ",['MEZ'],1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467]","[3, 112905828, 691663206, 12, 184527634, 114512891]"
88,"Anterior hypothalamic nucleus,AHN",['AHN'],1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 88]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
700,"Anterior hypothalamic nucleus, anterior part,AHNa","['anterior part', 'AHNa']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 88, 700]",[12]
708,"Anterior hypothalamic nucleus, central part,AHNc","['central part', 'AHNc']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 88, 708]",[12]
716,"Anterior hypothalamic nucleus, dorsal part,AHNd","['dorsal part', 'AHNd']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 88, 716]",[]
724,"Anterior hypothalamic nucleus, posterior part,AHNp","['posterior part', 'AHNp']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 88, 724]",[12]
331,"Mammillary body,MBO",['MBO'],1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331]","[112905828, 691663206, 12, 184527634, 114512891]"
210,"Lateral mammillary nucleus,LM",['LM'],1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331, 210]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
491,"Medial mammillary nucleus,MM",['MM'],1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331, 491]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
732,"Medial mammillary nucleus, median part,MMme","['median part', 'MMme']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331, 491, 732]","[184527634, 12, 691663206]"
606826647,"Medial mammillary nucleus, lateral part,MMl","['lateral part', 'MMl']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331, 491, 606826647]","[184527634, 691663206]"
606826651,"Medial mammillary nucleus, medial part,MMm","['medial part', 'MMm']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331, 491, 606826651]","[184527634, 691663206]"
606826655,"Medial mammillary nucleus, posterior part,MMp","['posterior part', 'MMp']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331, 491, 606826655]","[184527634, 691663206]"
606826659,"Medial mammillary nucleus, dorsal part,MMd","['dorsal part', 'MMd']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331, 491, 606826659]","[184527634, 691663206]"
525,"Supramammillary nucleus,SUM",['SUM'],1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331, 525]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
1110,"Supramammillary nucleus, lateral part,SUMl","['lateral part', 'SUMl']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331, 525, 1110]",[12]
1118,"Supramammillary nucleus, medial part,SUMm","['medial part', 'SUMm']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331, 525, 1118]",[12]
557,"Tuberomammillary nucleus,TM",['TM'],1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331, 557]","[112905828, 691663206, 12, 184527634, 114512891]"
1126,"Tuberomammillary nucleus, dorsal part,TMd","['dorsal part', 'TMd']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331, 557, 1126]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189]"
1,"Tuberomammillary nucleus, ventral part,TMv","['ventral part', 'TMv']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 331, 557, 1]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
515,"Medial preoptic nucleus,MPN",['MPN'],1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 515]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
740,"Medial preoptic nucleus, central part,MPNc","['central part', 'MPNc']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 515, 740]",[]
748,"Medial preoptic nucleus, lateral part,MPNl","['lateral part', 'MPNl']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 515, 748]",[12]
756,"Medial preoptic nucleus, medial part,MPNm","['medial part', 'MPNm']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 515, 756]",[12]
980,"Dorsal premammillary nucleus,PMd",['PMd'],1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 980]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189]"
1004,"Ventral premammillary nucleus,PMv",['PMv'],1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 1004]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
63,"Paraventricular hypothalamic nucleus, descending division,PVHd","['descending division', 'PVHd']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 63]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
439,"Paraventricular hypothalamic nucleus, descending division, dorsal parvicellular part,PVHdp","['descending division', 'dorsal parvicellular part', 'PVHdp']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 63, 439]",[]
447,"Paraventricular hypothalamic nucleus, descending division, forniceal part,PVHf","['descending division', 'forniceal part', 'PVHf']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 63, 447]",[]
455,"Paraventricular hypothalamic nucleus, descending division, lateral parvicellular part,PVHlp","['descending division', 'lateral parvicellular part', 'PVHlp']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 63, 455]",[12]
464,"Paraventricular hypothalamic nucleus, descending division, medial parvicellular part, ventral zone,PVHmpv","['descending division', 'medial parvicellular part', 'ventral zone', 'PVHmpv']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 63, 464]",[]
693,"Ventromedial hypothalamic nucleus,VMH",['VMH'],1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 693]","[112905828, 691663206, 687527945, 10, 12, 688152364, 184527634, 167587189, 114512891]"
761,"Ventromedial hypothalamic nucleus, anterior part,VMHa","['anterior part', 'VMHa']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 693, 761]",[12]
769,"Ventromedial hypothalamic nucleus, central part,VMHc","['central part', 'VMHc']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 693, 769]",[12]
777,"Ventromedial hypothalamic nucleus, dorsomedial part,VMHdm","['dorsomedial part', 'VMHdm']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 693, 777]",[12]
785,"Ventromedial hypothalamic nucleus, ventrolateral part,VMHvl","['ventrolateral part', 'VMHvl']",1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 693, 785]",[12]
946,"Posterior hypothalamic nucleus,PH",['PH'],1,"[255, 76, 62]","[997, 8, 343, 1129, 1097, 467, 946]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
290,"Hypothalamic lateral zone,LZ",['LZ'],1,"[242, 72, 59]","[997, 8, 343, 1129, 1097, 290]","[3, 112905828, 691663206, 12, 184527634, 112905813, 114512891, 114512892]"
194,"Lateral hypothalamic area,LHA",['LHA'],1,"[242, 72, 59]","[997, 8, 343, 1129, 1097, 290, 194]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 112905813, 167587189, 114512891, 114512892]"
226,"Lateral preoptic area,LPO",['LPO'],1,"[242, 72, 59]","[997, 8, 343, 1129, 1097, 290, 226]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
356,"Preparasubthalamic nucleus,PST",['PST'],1,"[242, 72, 59]","[997, 8, 343, 1129, 1097, 290, 356]","[112905828, 691663206, 687527945, 688152364, 184527634, 167587189]"
364,"Parasubthalamic nucleus,PSTN",['PSTN'],1,"[242, 72, 59]","[997, 8, 343, 1129, 1097, 290, 364]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
576073704,"Perifornical nucleus,PeF",['PeF'],1,"[242, 72, 59]","[997, 8, 343, 1129, 1097, 290, 576073704]","[112905828, 691663206, 688152364, 184527634, 167587189]"
173,"Retrochiasmatic area,RCH",['RCH'],1,"[242, 72, 59]","[997, 8, 343, 1129, 1097, 290, 173]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189]"
470,"Subthalamic nucleus,STN",['STN'],1,"[242, 72, 59]","[997, 8, 343, 1129, 1097, 290, 470]","[112905828, 691663206, 687527945, 10, 12, 688152364, 184527634, 167587189, 114512891]"
614,"Tuberal nucleus,TU",['TU'],1,"[242, 72, 59]","[997, 8, 343, 1129, 1097, 290, 614]","[112905828, 691663206, 687527945, 12, 688152364, 184527634, 167587189, 114512891]"
797,"Zona incerta,ZI",['ZI'],1,"[242, 72, 59]","[997, 8, 343, 1129, 1097, 290, 797]","[112905828, 691663206, 687527945, 10, 12, 688152364, 184527634, 112905813, 167587189, 114512891, 114512892]"
796,"Dopaminergic A13 group,A13",['A13'],1,"[242, 72, 59]","[997, 8, 343, 1129, 1097, 290, 797, 796]",[12]
804,"Fields of Forel,FF",['FF'],1,"[242, 72, 59]","[997, 8, 343, 1129, 1097, 290, 797, 804]","[184527634, 12, 691663206]"
10671,"Median eminence,ME",['ME'],1,"[242, 72, 59]","[997, 8, 343, 1129, 1097, 10671]","[3, 112905828, 691663206, 12, 688152364, 184527634, 167587189]"
313,"Midbrain,MB",['MB'],1,"[255, 100, 255]","[997, 8, 343, 313]","[2, 112905828, 691663206, 12, 184527634, 112905813, 687527670, 114512891, 114512892]"
339,"Midbrain, sensory related,MBsen","['sensory related', 'MBsen']",1,"[255, 122, 255]","[997, 8, 343, 313, 339]","[3, 112905828, 691663206, 12, 184527634, 112905813, 114512891, 114512892]"
302,"Superior colliculus, sensory related,SCs","['sensory related', 'SCs']",1,"[255, 122, 255]","[997, 8, 343, 313, 339, 302]","[112905828, 691663206, 687527945, 10, 12, 688152365, 184527634, 112905813, 167587189, 114512891, 114512892]"
851,"Superior colliculus, optic layer,SCop","['optic layer', 'SCop']",1,"[255, 122, 255]","[997, 8, 343, 313, 339, 302, 851]","[184527634, 12, 691663206]"
842,"Superior colliculus, superficial gray layer,SCsg","['superficial gray layer', 'SCsg']",1,"[255, 122, 255]","[997, 8, 343, 313, 339, 302, 842]","[184527634, 12, 691663206]"
834,"Superior colliculus, zonal layer,SCzo","['zonal layer', 'SCzo']",1,"[255, 122, 255]","[997, 8, 343, 313, 339, 302, 834]","[184527634, 12, 691663206]"
4,"Inferior colliculus,IC",['IC'],1,"[255, 122, 255]","[997, 8, 343, 313, 339, 4]","[112905828, 691663206, 687527945, 10, 12, 688152365, 184527634, 167587189, 112905813, 114512891, 114512892]"
811,"Inferior colliculus, central nucleus,ICc","['central nucleus', 'ICc']",1,"[255, 122, 255]","[997, 8, 343, 313, 339, 4, 811]","[184527634, 12, 691663206]"
820,"Inferior colliculus, dorsal nucleus,ICd","['dorsal nucleus', 'ICd']",1,"[255, 122, 255]","[997, 8, 343, 313, 339, 4, 820]","[184527634, 12, 691663206]"
828,"Inferior colliculus, external nucleus,ICe","['external nucleus', 'ICe']",1,"[255, 122, 255]","[997, 8, 343, 313, 339, 4, 828]","[691663206, 12, 184527634, 112905813, 114512892]"
580,"Nucleus of the brachium of the inferior colliculus,NB",['NB'],1,"[255, 122, 255]","[997, 8, 343, 313, 339, 580]","[112905828, 691663206, 687527945, 12, 688152365, 184527634, 167587189]"
271,"Nucleus sagulum,SAG",['SAG'],1,"[255, 122, 255]","[997, 8, 343, 313, 339, 271]","[112905828, 691663206, 687527945, 12, 688152365, 184527634, 167587189, 114512891]"
874,"Parabigeminal nucleus,PBG",['PBG'],1,"[255, 122, 255]","[997, 8, 343, 313, 339, 874]","[112905828, 691663206, 687527945, 12, 688152365, 184527634, 167587189]"
460,"Midbrain trigeminal nucleus,MEV",['MEV'],1,"[255, 122, 255]","[997, 8, 343, 313, 339, 460]","[112905828, 691663206, 687527945, 10, 12, 688152365, 184527634, 167587189]"
599626923,"Subcommissural organ,SCO",['SCO'],1,"[255, 122, 255]","[997, 8, 343, 313, 339, 599626923]","[112905828, 691663206, 688152365, 184527634, 167587189]"
323,"Midbrain, motor related,MBmot","['motor related', 'MBmot']",1,"[255, 144, 255]","[997, 8, 343, 313, 323]","[3, 112905828, 691663206, 12, 184527634, 112905813, 114512891, 114512892]"
381,"Substantia nigra, reticular part,SNr","['reticular part', 'SNr']",1,"[255, 144, 255]","[997, 8, 343, 313, 323, 381]","[112905828, 691663206, 687527945, 12, 688152365, 184527634, 112905813, 167587189, 114512891, 114512892]"
749,"Ventral tegmental area,VTA",['VTA'],1,"[255, 144, 255]","[997, 8, 343, 313, 323, 749]","[112905828, 691663206, 687527945, 10, 12, 688152365, 184527634, 167587189, 114512891]"
607344830,"Paranigral nucleus,PN",['PN'],1,"[255, 144, 255]","[997, 8, 343, 313, 323, 607344830]","[112905828, 691663206, 688152365, 184527634, 167587189]"
246,"Midbrain reticular nucleus, retrorubral area,RR","['retrorubral area', 'RR']",1,"[255, 144, 255]","[997, 8, 343, 313, 323, 246]","[112905828, 691663206, 687527945, 12, 688152365, 184527634, 167587189]"
128,"Midbrain reticular nucleus,MRN",['MRN'],1,"[255, 144, 255]","[997, 8, 343, 313, 323, 128]","[112905828, 691663206, 687527945, 12, 688152365, 184527634, 112905813, 167587189, 114512891, 114512892]"
539,"Midbrain reticular nucleus, magnocellular part,MRNm","['magnocellular part', 'MRNm']",1,"[255, 144, 255]","[997, 8, 343, 313, 323, 128, 539]",[]
548,"Midbrain reticular nucleus, magnocellular part, general,MRNmg","['magnocellular part', 'general', 'MRNmg']",1,"[255, 144, 255]","[997, 8, 343, 313, 323, 128, 548]",[]
555,"Midbrain reticular nucleus, parvicellular part,MRNp","['parvicellular part', 'MRNp']",1,"[255, 144, 255]","[997, 8, 343, 313, 323, 128, 555]",[]
294,"Superior colliculus, motor related,SCm","['motor related', 'SCm']",1,"[255, 144, 255]","[997, 8, 343, 313, 323, 294]","[112905828, 691663206, 687527945, 12, 688152365, 184527634, 112905813, 167587189, 114512891, 114512892]"
26,"Superior colliculus, motor related, deep gray layer,SCdg","['motor related', 'deep gray layer', 'SCdg']",1,"[255, 144, 255]","[997, 8, 343, 313, 323, 294, 26]","[184527634, 12, 691663206]"
42,"Superior colliculus, motor related, deep white layer,SCdw","['motor related', 'deep white layer', 'SCdw']",1,"[255, 144, 255]","[997, 8, 343, 313, 323, 294, 42]","[184527634, 12, 691663206]"
17,"Superior colliculus, motor related, intermediate white layer,SCiw","['motor related', 'intermediate white layer', 'SCiw']",1,"[255, 144, 255]","[997, 8, 343, 313, 323, 294, 17]","[184527634, 12, 691663206]"
10,"Superior colliculus, motor related, intermediate gray layer,SCig","['motor related', 'intermediate gray layer', 'SCig']",1,"[255, 144, 255]","[997, 8, 343, 313, 323, 294, 10]","[184527634, 12, 691663206]"
494,"Superior colliculus, motor related, intermediate gray layer, sublayer a,SCig-a","['motor related', 'intermediate gray layer', 'sublayer a', 'SCig-a']",1,"[255, 144, 255]","[997, 8, 343, 313, 323, 294, 10, 494]","[184527634, 12]"
